ID;Ultima manutenção;REGIAO;DISTRITO;BAIRRO;TIPO;END;ULTIMAVISTORIA;VAZAO;SITUACAO;LAT;LONG;PROCESSO2014;DATAEXTRACAO;SABESP_POLOMANUT;SABESP_UGR;SABESP_UN
864;20/09/2021;LESTE;CIDADE TIRADENTES;CIDADE TIRADENTES;COLUNA;RUA ANTONIO CARLOS MINGUES LOPES DEFRONTE COM  A RUA CACHOEIRA DO SOL ;2022-04-08;SECO;INOPERANTE;-23.5808278644695;-46.3981487635126;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
2162;23/09/2021;OESTE;LAPA;LAPA;SUBTERRANEO;RUA ROMA ESQUINA COM A RUA SCIPIAO;2022-05-12;SECO;INOPERANTE;-23.5229303564173;-46.698991878141;0;2022-07-28;LAPA;JARDINS;CENTRO
10048;15/10/2021;NORTE;FREGUESIA DO Ó;FREGUESIA DO Ó;BICA;AVENIDA ITABERABA 166 NO INTERIO DO PREDIO DA SABESP;2022-04-06;SECO;INOPERANTE;-23.4995922532915;-46.6979750820566;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
734;20/10/2021;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;SUBTERRANEO;RUA GENERAL OSORIO PROXIMO A ESQUINA COM A AVENIDA RIO BRANCO;2022-05-09;SECO;INOPERANTE;-23.5372459098607;-46.6415656937684;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2099;20/10/2021;CENTRO;SÉ;PARQUE DOM PEDRO;SUBTERRANEO;RUA MAUA ESQUINA COM A ZVIELA AGUIAR ANDRADE;2022-05-09;FRACA;INOPERANTE;-23.5366610797681;-46.630846173976;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2090;21/10/2021;CENTRO;SÉ;PARQUE DOM PEDRO;SUBTERRANEO;RUA PAULA SOUSA 208;2022-05-09;MÉDIA;POSSIVEL DE USO;-23.5383942087013;-46.6309741624948;0;2022-07-28;SÉ;IPIRANGA;CENTRO
3784;25/10/2021;SUL;MOEMA;BANDEIRANTES;BICA;ALAMEDA DOS ANAPURUS ESQUINA COM A AVENIDA DOS IMARES     SABESP    BICA DE ENCHIMENTO RAPIDO;2022-04-12;EXCELENTE;POSSIVEL DE USO;-23.613746738002;-46.6639611989843;1;2022-07-28;LAPA;JARDINS;CENTRO
3140;27/10/2021;LESTE;TATUAPÉ;PARQUE SÃO JORGE;COLUNA;RUA ANTONIO DE BARROS ESQUINA COM A  AVENIDA CELSO GARCIA;2021-12-09;MÉDIA;POSSIVEL DE USO;-23.531748668959;-46.5602549641901;1;2022-07-28;MOOCA;MOÓCA;CENTRO
3280;29/10/2021;LESTE;TATUAPÉ;GOMES CARDIM;SUBTERRANEO;RUA PLATINA ESQUINA COM RUA APUCARANA;2021-12-16;SECO;INOPERANTE;-23.5397054699448;-46.5650505192312;0;2022-07-28;MOOCA;MOÓCA;CENTRO
4284;29/10/2021;CENTRO;BELA VISTA;MASP;COLUNA;AVENIDA NOVE DE JULHO ESQUINA COM A RUA BARATA RIBEIRO;2021-12-23;SECO;INOPERANTE;-23.5559624575316;-46.6506586109628;1;2022-07-28;LAPA;JARDINS;CENTRO
5645;03/11/2021;CENTRO;BELA VISTA;TREZE DE MAIO;SUBTERRANEO;RUA PAIM 108;2022-06-26;SECO;INOPERANTE;-23.5548779148971;-46.649751863554;0;2022-07-28;LAPA;JARDINS;CENTRO
4375;04/11/2021;SUL;JABAQUARA;CIDADE VARGAS;SUBTERRANEO;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA ESQUINA COM A RUA BOTELHO;2022-04-30;EXCELENTE;POSSIVEL DE USO;-23.6372230457679;-46.6410883339792;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
15064;05/11/2021;NORTE;PERUS;PERUS;COLUNA;ESTRADA SAO PAULO JUNDIAI PROXIMO A ESQUINA COM A RUA FREI MARCOS DE LISBOA;2022-07-20;EXCELENTE;POSSIVEL DE USO;-23.4171751466907;-46.7559271275851;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
6735;09/11/2021;SUL;SANTO AMARO;CHÁCARA FLORA;SUBTERRANEO;RUA CANNA ESQUINA COM A RUA ALCATRAZES;2021-12-28;EXCELENTE;POSSIVEL DE USO;-23.6444114599383;-46.6804821486116;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
1823;10/11/2021;LESTE;TATUAPÉ;PARQUE SÃO JORGE;SUBTERRANEO;AVENIDA CELSO GARCIA ESQUINA COM RUA ANTONIO  MARCEDO;2021-12-16;FRACA;INOPERANTE;-23.5327416250777;-46.5633723198046;0;2022-07-28;MOOCA;MOÓCA;CENTRO
897;11/11/2021;LESTE;CIDADE TIRADENTES;CIDADE TIRADENTES;COLUNA;RUA ROBERTO GARCIA MORILLO PROXIMO DA ESQUINA COM A RUA RICARDO DA COSTA;2022-04-26;SECO;INOPERANTE;-23.5861859996051;-46.392731;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
1920;11/11/2021;LESTE;BRÁS;BRÁS;COLUNA;RUA PIRATININGA ESQUINA COM A RUA CAMPO SALES;2022-05-22;MÉDIA;INOPERANTE;-23.5490642576173;-46.6185273415236;0;2022-07-28;SÉ;IPIRANGA;CENTRO
905;16/11/2021;LESTE;BRÁS;GASÔMETRO;COLUNA;RUA CORONEL FRANCISCO AMARO ESQUINA COM A AVENIDA RANGEL PESTANA;2022-04-29;SECO;INOPERANTE;-23.5436201278646;-46.618122292768;0;2022-07-28;SÉ;IPIRANGA;CENTRO
10049;16/11/2021;OESTE;VILA LEOPOLDINA;EMISSÁRIO;BICA;RUA MAJOR PALADINO 196 NO INTERIOR DO PREDIO DA SABESP ;2021-12-12;EXCELENTE;POSSIVEL DE USO;-23.5224692753999;-46.7404813280213;0;2022-07-28;LAPA;JARDINS;CENTRO
10050;17/11/2021;OESTE;JAGUARA;VILA JAGUARA;BICA;RUA PRESGRAVE DO AMARAL 636 NO INTERIOR DO PREDIO DA SABESP;2022-04-06;EXCELENTE;POSSIVEL DE USO;-23.5121000939368;-46.752622542247;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
3866;23/11/2021;SUL;SAÚDE;SAÚDE;COLUNA;AVENIDA JABAQUARA DEFRONTE A RUA PAN AMERICA;2022-02-10;SECO;INOPERANTE;-23.6255200068547;-46.6410265096191;0;2022-07-28;LAPA;JARDINS;CENTRO
2588;30/11/2021;CENTRO;SÉ;PARQUE DOM PEDRO;COLUNA;RUA CARLOS DE SOUSA NAZARE ESQUINA COM A RUA VINTE E CINCO DE MARCO;2022-06-24;EXCELENTE;INOPERANTE;-23.5407070851222;-46.6322761068382;1;2022-07-28;SÉ;IPIRANGA;CENTRO
2752;30/11/2021;CENTRO;BELA VISTA;TREZE DE MAIO;SUBTERRANEO;RUA SANTO ANTONIO ESQUINA COM A RUA SAO VICENTE;2021-12-19;FRACA;POSSIVEL DE USO;-23.5563345938893;-46.6481569799347;0;2022-07-28;LAPA;JARDINS;CENTRO
5614;01/12/2021;CENTRO;SANTA CECÍLIA;SANTA CECÍLIA;COLUNA;ALAMEDA BARAO DE PIRACICABA AO LADO DO POSTO DE BOMBEIRO CAMPOS ELISEOS;2022-07-18;EXCELENTE;POSSIVEL DE USO;-23.5351688085136;-46.641993030454;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1756;09/12/2021;LESTE;TATUAPÉ;CHÁCARA DO PIQUERI;SUBTERRANEO;RUA SANTA CATARINA ESQUINA COM RUA SANTA VIRGINIA;2021-12-12;FRACA;POSSIVEL DE USO;-23.5309893767239;-46.5707223774606;0;2022-07-28;MOOCA;MOÓCA;CENTRO
4424;10/12/2021;LESTE;VILA PRUDENTE;VILA ZELINA;BICA;RUA PARAMU 716  SABESP BICO DE ENCHIMENTO RAPIDO;2022-04-30;EXCELENTE;POSSIVEL DE USO;-23.5945066642181;-46.5660516634094;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1800;14/12/2021;OESTE;PINHEIROS;PINHEIROS;COLUNA;AVENIDA REBOUCAS EM FRENTE AO SHOPPING ELDORADO;2022-05-18;SECO;INOPERANTE;-23.5736712462371;-46.6959689241595;0;2022-07-28;LAPA;JARDINS;CENTRO
10057;17/12/2021;OESTE;JAGUARÉ;PARQUE CONTINENTAL;BICA;AVENIDA LEAO MACHADO NO INTERIOR DO PREDIO DA SABESP   BICA DE ENCHIMENTO RAPIDO;2021-12-29;EXCELENTE;POSSIVEL DE USO;-23.5486649263852;-46.7555139712345;0;2022-07-28;BUTANTA;BUTANTÃ;OESTE
5526;20/12/2021;LESTE;PONTE RASA;BURGO PAULISTA;COLUNA;ESTRADA DE MOGI DAS CRUZES ESQUINA COM A AVENIDA AGUIA DE HAIA;2022-01-21;EXCELENTE;POSSIVEL DE USO;-23.5168988553642;-46.4765750148237;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
2328;21/12/2021;SUL;MOEMA;PARQUE IBIRAPUERA;SUBTERRANEO;RUA DO LEAO DENTRO DO PARQUE IBIRAPUERA;2021-12-29;EXCELENTE;POSSIVEL DE USO;-23.5897335238805;-46.6540059550575;0;2022-07-28;LAPA;JARDINS;CENTRO
2755;22/12/2021;CENTRO;BELA VISTA;TREZE DE MAIO;SUBTERRANEO;RUA DOUTOR LUIS BARRETO ESQUINA COM A RUA SAO VICENTE;2021-12-24;SECO;INOPERANTE;-23.5563183006579;-46.6472920705375;0;2022-07-28;LAPA;JARDINS;CENTRO
1830;28/12/2021;LESTE;TATUAPÉ;PARQUE SÃO JORGE;SUBTERRANEO;RUA MELO PEIXOTO ESQUINA COM RUA VILELA;2022-01-17;MÉDIA;POSSIVEL DE USO;-23.5379464372545;-46.5671533717262;0;2022-07-28;MOOCA;MOÓCA;CENTRO
691;29/12/2021;CENTRO;CONSOLAÇÃO;VILA BUARQUE;COLUNA;RUA JAGUARIBE ESQUINA COM RUA DONA VERIDIANA;2022-07-27;SECO;INOPERANTE;-23.5417659839105;-46.6508103026909;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1796;30/12/2021;LESTE;PONTE RASA;BURGO PAULISTA;SUBTERRANEO;RUA MANOEL BRAS FILHO ESQUINA COM A RUA SARGENTO IGUATEMI AZEVEDO;2022-01-24;SECO;INOPERANTE;-23.5184439659006;-46.4902010447545;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
4215;03/01/2022;SUL;SANTO AMARO;GRANJA JULIETA;SUBTERRANEO;TRAVESSA FRANCISCO VINAS NO FINAL DA RUA;2022-02-16;EXCELENTE;POSSIVEL DE USO;-23.6287715226843;-46.6932328330539;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
200;06/01/2022;CENTRO;SÉ;SÉ;SUBTERRANEO;RUA QUINZE DE NOVEMBRO 233  EM FRENTE AO BANCO BRADESCO;2022-02-25;MÉDIA;POSSIVEL DE USO;-23.5469799053984;-46.6344176165656;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1436;12/01/2022;LESTE;TATUAPÉ;GOMES CARDIM;SUBTERRANEO;RUA ITAPURA PROXIMO A RUA SANTE COLOMBARA;2022-01-17;MÉDIA;POSSIVEL DE USO;-23.551538480527;-46.5650660469851;0;2022-07-28;MOOCA;MOÓCA;CENTRO
4005;13/01/2022;SUL;MOEMA;BANDEIRANTES;COLUNA;ALAMEDA DOS GUARAMOMIS ESQUINA COM AVENIDA MIRUNA;2022-02-04;EXCELENTE;POSSIVEL DE USO;-23.6149379726256;-46.6610020937004;1;2022-07-28;LAPA;JARDINS;CENTRO
3254;14/01/2022;NORTE;VILA MARIA;PARQUE NOVO MUNDO;SUBTERRANEO;AVENIDA JOSE MARIA FERNANDES ESQUINA COM A RUA CABO JOSE DA SILVA;2022-01-22;EXCELENTE;POSSIVEL DE USO;-23.5156346311884;-46.5677721260367;0;2022-07-28;VILA MARIA;SANTANA;NORTE
10053;17/01/2022;NORTE;SÃO DOMINGOS;SÃO DOMINGOS;BICA;AVENIDA DO ANASTACIO 2421 NO INTERIOR DO PREDIO DA SABESP;2022-05-31;EXCELENTE;POSSIVEL DE USO;-23.4899204750915;-46.7378942682042;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
710;19/01/2022;NORTE;SANTANA;SANTA TEREZINHA;SUBTERRANEO;RUA GOULART DE ANDRADE 56;2021-10-25;MÉDIA;POSSIVEL DE USO;-23.4878030382887;-46.6354821612941;0;2022-07-28;SANTANA;SANTANA;NORTE
818;19/01/2022;LESTE;ERMELINO MATARAZZO;ERMELINO MATARAZZO;COLUNA;RUA ARLINDO BETTIO NO FINAL DA RUA SEM SAIDA;2021-12-17;;NÃO LOCALIZADO;-23.4845068154716;-46.4880754064278;0;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
1116;19/01/2022;NORTE;BRASILÂNDIA;JARDIM DAMASCENO;COLUNA;RUA AGENOR ALVES MEIRA 1 ESQUINA COM AVENIDA GENERAL PENHA BRASIL;2022-07-22;FRACA;INOPERANTE;-23.4582915984225;-46.6755006348576;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
3577;19/01/2022;NORTE;SANTANA;SANTA TEREZINHA;COLUNA;RUA VOLUNTARIOS DA PATRIA ESQUINA COM RUA AUGUSTO TOLLE;2022-04-04;SECO;INOPERANTE;-23.483211173171;-46.6318340402807;1;2022-07-28;SANTANA;SANTANA;NORTE
3601;19/01/2022;SUL;SACOMÃ;ANCHIETA;SUBTERRANEO;RUA FRANCISCO PEDROSO DE TOLEDO ESQUINA COM A RUA EUGENIO BELLOTO;2022-02-03;EXCELENTE;POSSIVEL DE USO;-23.6447810567088;-46.5871875648513;0;2022-07-28;SÉ;IPIRANGA;CENTRO
3610;19/01/2022;SUL;SACOMÃ;ANCHIETA;COLUNA;RUA  GIUSEPPE CRESPI 8 ESQUINA COM A RUA OLYMPIA SEMERO;2022-02-03;EXCELENTE;POSSIVEL DE USO;-23.6432245656139;-46.5950434797392;1;2022-07-28;SÉ;IPIRANGA;CENTRO
15060;19/01/2022;NORTE;CACHOEIRINHA;JARDIM PERI;COLUNA;RUA MINISTRO LINS DE BARROS DEFRONTE A RUA DOUTOR FRANCISCO EUGENIO DO AMARAL;2022-07-22;EXCELENTE;POSSIVEL DE USO;-23.455969301971;-46.6677601355216;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
250;20/01/2022;CENTRO;BELA VISTA;TREZE DE MAIO;SUBTERRANEO;RUA FORTALEZA ESQUINA COM A RUA RUI BARBOSA;2022-02-08;MÉDIA;POSSIVEL DE USO;-23.5597059077099;-46.6453937535264;0;2022-07-28;LAPA;JARDINS;CENTRO
5602;20/01/2022;CENTRO;CONSOLAÇÃO;VILA BUARQUE;COLUNA;RUA DONA ANTONIA DE QUEIROS 218 NO INTERIOR DO PREDIO DA SABESP;2022-02-10;SECO;POSSIVEL DE USO;-23.5513137747127;-46.6523809781128;0;2022-07-28;LAPA;JARDINS;CENTRO
1386;21/01/2022;OESTE;ALTO DE PINHEIROS;VILA BEATRIZ;SUBTERRANEO;RUA MADRE MARIA ANGELICA RESENDE ESQUINA COM A RUA BERNARDA LUIS;2022-03-04;;NÃO LOCALIZADO;-23.547030541271;-46.700075742173;0;2022-07-28;LAPA;JARDINS;CENTRO
2212;26/01/2022;OESTE;PERDIZES;PERDIZES;COLUNA;RUA DESEMBARGADOR DO VALE ESQUINA COM A RUA DIANA;2022-05-16;EXCELENTE;POSSIVEL DE USO;-23.5338599868242;-46.6819301569258;0;2022-07-28;LAPA;JARDINS;CENTRO
2290;26/01/2022;OESTE;PERDIZES;SUMARÉ;SUBTERRANEO;RUA AMBUAS 95;2022-06-28;EXCELENTE;POSSIVEL DE USO;-23.5383684592526;-46.6900214302648;0;2022-07-28;LAPA;JARDINS;CENTRO
1380;28/01/2022;LESTE;VILA MATILDE;FREI MONT ALVERNE;SUBTERRANEO;RUA CAPITAO JOSE LEITE ESQUINA COM RUA SEBASTIAO DE ANDRADE;2021-12-15;EXCELENTE;POSSIVEL DE USO;-23.5399138869574;-46.5292814742383;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
3321;02/02/2022;LESTE;VILA FORMOSA;JARDIM ANÁLIA FRANCO;COLUNA;RUA ALONSO CALHAMARES PROXIMO A RUA ARMINDO GUARANA;2021-10-14;EXCELENTE;POSSIVEL DE USO;-23.5545897990101;-46.566609988825;1;2022-07-28;MOOCA;MOÓCA;CENTRO
3329;02/02/2022;LESTE;VILA FORMOSA;JARDIM ANÁLIA FRANCO;SUBTERRANEO;AVENIDA GUILHERME COTCHING ESQUINA COM PRACA SANTO ANASTACIO;2021-12-16;;NÃO LOCALIZADO;-23.5624046166392;-46.5515885000855;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3464;02/02/2022;LESTE;ARTUR ALVIM;CIDADE A.E.CARVALHO;COLUNA;RUA SONHO GAUCHO ESQUINA COM AVENIDA AGUIA DE HAIA;2022-02-05;EXCELENTE;POSSIVEL DE USO;-23.523967639883;-46.4753123721745;1;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
4326;02/02/2022;LESTE;VILA JACUÍ;LIMOEIRO;COLUNA;RUA MARINS DOS CAETES;2022-04-22;EXCELENTE;POSSIVEL DE USO;-23.510298833886;-46.4724488131261;1;2022-07-28;PENHA;SÃO MIGUEL PAULISTA;LESTE
1444;03/02/2022;LESTE;BELÉM;BELENZINHO;SUBTERRANEO;RUA MAJOR OTAVIANO ESQUINA COM A RUA VISCONDE DE PARNAIBA;2022-05-08;SECO;INOPERANTE;-23.5443290630067;-46.6042867650769;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1591;03/02/2022;LESTE;MOOCA;ALTO DA MOOCA;COLUNA;RUA FERNANDO FALCAO ESQUINA COM A RUA DO ORATORIO;2022-03-10;SECO;INOPERANTE;-23.5647118669937;-46.5895914381526;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1715;03/02/2022;LESTE;MOOCA;PARQUE DA MOOCA;SUBTERRANEO;RUA BORGES FIGUEIREDO ESQUINA COM A RUA VISCONDE DE INHOMERIM;2022-04-15;MÉDIA;POSSIVEL DE USO;-23.563998809318;-46.6040949599234;0;2022-07-28;MOOCA;MOÓCA;CENTRO
4223;03/02/2022;LESTE;CIDADE TIRADENTES;CIDADE TIRADENTES;COLUNA;RUA APOSTOLO ANDRE  ESQUINA COM A RUA EDUARDO SANCHES;2022-04-05;SECO;INOPERANTE;-23.5894879960826;-46.4012625681577;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
4351;03/02/2022;LESTE;SAPOPEMBA;TEOTÔNIO VILELA;COLUNA;AVENIDA ARQUITETO VILA NOVA ARTIGAS EM FRENTE AO POSTO DE BOMBEIROS SAPOPEMBA;2022-07-18;MÉDIA;POSSIVEL DE USO;-23.6064276970739;-46.5025764124568;0;2022-07-28;SÃO MATEUS;SÃO MATEUS;CENTRO
5252;03/02/2022;NORTE;SANTANA;ALFREDO PUJOL;SUBTERRANEO;RUA BENVINDA APARECIDA DE ABREU LEME 105;2022-05-25;;NÃO LOCALIZADO;-23.4982414073059;-46.6234282377138;0;2022-07-28;SANTANA;SANTANA;NORTE
4371;04/02/2022;SUL;JABAQUARA;JABAQUARA;SUBTERRANEO;RUA DOS BURTIS ESQUINA COM A AVENIDA DOS JEQUITIBAS;2022-04-26;EXCELENTE;POSSIVEL DE USO;-23.6463779681256;-46.6433945098291;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
5649;04/02/2022;SUL;JABAQUARA;JABAQUARA;SUBTERRANEO;RUA CASSUARINAS 96 TRAVESSA RUA PARTICULAR FECHADA NO FINAL DELA;2022-05-19;FRACA;INOPERANTE;-23.6455757055915;-46.6436527669893;0;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
46;08/02/2022;LESTE;ARICANDUVA;BARREIRA GRANDE;COLUNA;RUA RUFINO FERNANDES INIVARRI ESQUINA COM A RUA FREDERICO QUERCIA;2021-12-14;MÉDIA;POSSIVEL DE USO;-23.5880707848246;-46.5069229057617;1;2022-07-28;SÃO MATEUS;SÃO MATEUS;CENTRO
362;08/02/2022;SUL;JABAQUARA;JABAQUARA;SUBTERRANEO;AVENIDA ENGENHEIRO ARMANDO ARRUDA PEREIRA ESQUINA COM A RUA DAS BICUIBAS;2022-05-02;;NÃO LOCALIZADO;-23.6430504053802;-46.6415564292923;1;2022-07-28;SANTO AMARO;SANTO AMARO;SUL
824;08/02/2022;LESTE;SAPOPEMBA;TEOTÔNIO VILELA;COLUNA;RUA JAQUES NAUDE ACESSO A AVENIDA BARREIRA GRANDE;2022-02-26;EXCELENTE;POSSIVEL DE USO;-23.5896804070353;-46.508310578241;0;2022-07-28;SÃO MATEUS;SÃO MATEUS;CENTRO
829;08/02/2022;LESTE;ARICANDUVA;BARREIRA GRANDE;COLUNA;RUA FRANCISCO RIVA ENFRENTE A PRACA;2021-12-14;SECO;INOPERANTE;-23.5866507248729;-46.5075999440444;1;2022-07-28;SÃO MATEUS;SÃO MATEUS;CENTRO
2121;08/02/2022;OESTE;LAPA;LAPA;SUBTERRANEO;RUA CLEMENTE ALVARES ESQUINA COM A RUA NOSSA SENHORA DA LAPA;2022-04-03;EXCELENTE;POSSIVEL DE USO;-23.5212365639838;-46.7031009496206;0;2022-07-28;LAPA;JARDINS;CENTRO
3347;08/02/2022;LESTE;ITAQUERA;PARADA XV;COLUNA;RUA PROFESSOR LEONIDIO ALLEGRETI DEFRONTE A RUA SAO FRANCISCO DO PIAUI;2022-02-19;EXCELENTE;POSSIVEL DE USO;-23.5369407853435;-46.4426392814698;1;2022-07-28;ITAQUERA;ITAQUERA;LESTE
3568;08/02/2022;NORTE;SANTANA;ALFREDO PUJOL;COLUNA;RUA ANA LINS ESQUINA COM AVENIDA IMIRIM;2022-03-24;MÉDIA;POSSIVEL DE USO;-23.4980084252705;-46.642068903415;1;2022-07-28;SANTANA;SANTANA;NORTE
4330;08/02/2022;LESTE;JOSÉ BONIFÁCIO;JOSÉ BONIFÁCIO;COLUNA;RUA RIO IMBURANA PROXIMO DA ESQUINA COM A RUA VIRGINIA FERNI;2022-02-18;MÉDIA;POSSIVEL DE USO;-23.5469098656175;-46.4393918498444;0;2022-07-28;ITAQUERA;ITAQUERA;LESTE
